自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,1WAY,110000,,299587,LSD-60M-B-qq-e-f1-253k,4996338108357,LSD 60M B,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,2WAY,110000,,296594,LSD-60M-J2-qq-e-f1-265k,4996338108326,LSD 60M J2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,125000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1.5WAY,82720,,297549,LSD-615-B15-qq-e-f1-1766,4996338010889,LSD 615 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,94000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1WAY,82720,,299589,LSD-615-A-qq-e-f1-1267,4996338010865,LSD 615 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,94000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1WAY,82720,,301077,LSD-615-B-qq-e-f1-4531,4996338010872,LSD 615 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,94000
スズキ,スイフトスポーツ,ZC32S,2011/12～2016/12,M16A,MT,オープンデフ,,1.5WAY,95040,,302075,LSD-619-B15-qq-e-f1-4532,4996338007780,LSD 619 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,108000
スズキ,スイフトスポーツ,ZC32S,2011/12～2016/12,M16A,MT,オープンデフ,,1WAY,95040,,296595,LSD-619-B-qq-e-f1-1768,4996338007773,LSD 619 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,108000
スズキ,スイフトスポーツ,ZC32S,2011/12～2016/12,M16A,MT,オープンデフ,,1WAY,95040,,300557,LSD-619-A-qq-e-f1-372,4996338007766,LSD 619 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,108000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1.5WAY,123200,,301094,LSD-987-K15-qq-e-f1-2274,4996338003256,LSD 987 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,ノーマルファイナルギヤには使用できません。トヨタ純正4.875および5.125ファイナルギヤ用です。取り付けには別途トヨタ純正部品が必要です。詳しくはお問い合わせください。<br>ファイナル変更時はシフトインジケーターが正確に表示されなくなります。,,140000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1.5WAY,99440,,301591,LSD-986-K15-qq-e-f1-2737,4996338004727,LSD 986 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,113000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1.5WAY,99440,,302180,LSD-986-M15-qq-e-f1-2741,4996338003737,LSD 986 M15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,サーキットスペックLSD,,113000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1.5WAY,123200,,302184,LSD-987-M15-qq-e-f1-4564,4996338003768,LSD 987 M15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,ノーマルファイナルギヤには使用できません。トヨタ純正4.875および5.125ファイナルギヤ用です。取り付けには別途トヨタ純正部品が必要です。詳しくはお問い合わせください。<br>ファイナル変更時はシフトインジケーターが正確に表示されなくなります。<br>サーキットスペックLSD,,140000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1WAY,123200,,298588,LSD-987-E-qq-e-f1-1292,4996338003218,LSD 987 E,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,ノーマルファイナルギヤには使用できません。トヨタ純正4.875および5.125ファイナルギヤ用です。取り付けには別途トヨタ純正部品が必要です。詳しくはお問い合わせください。<br>ファイナル変更時はシフトインジケーターが正確に表示されなくなります。,,140000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,1WAY,99440,,300606,LSD-986-E-qq-e-f1-909,4996338004680,LSD 986 E,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,113000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,2WAY,123200,,297097,LSD-987-K2-qq-e-f1-1293,4996338003263,LSD 987 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,ノーマルファイナルギヤには使用できません。トヨタ純正4.875および5.125ファイナルギヤ用です。取り付けには別途トヨタ純正部品が必要です。詳しくはお問い合わせください。<br>ファイナル変更時はシフトインジケーターが正確に表示されなくなります。,,140000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,2WAY,123200,,298589,LSD-987-E2-qq-e-f1-4561,4996338003225,LSD 987 E2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,ノーマルファイナルギヤには使用できません。トヨタ純正4.875および5.125ファイナルギヤ用です。取り付けには別途トヨタ純正部品が必要です。詳しくはお問い合わせください。<br>ファイナル変更時はシフトインジケーターが正確に表示されなくなります。,,140000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,2WAY,99440,,300609,LSD-986-K2-qq-e-f1-4560,4996338004734,LSD 986 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,113000
スバル,BRZ,ZC6,2012/03～,FA20,MT/AT,オープンデフ/トルセン,前期/後期,2WAY,99440,,302107,LSD-986-E2-qq-e-f1-911,4996338004697,LSD 986 E2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,113000
スバル,WRX S4,VAG,2014/08～,FA20,AT,オープンデフ,ターボ,1.5WAY,88880,,298331,LSD-183-K15-qq-e-f1-2563,4996338017161,LSD 183 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,WRX S4,VAG,2014/08～,FA20,AT,オープンデフ,ターボ,1WAY,88880,,299822,LSD-183-A-qq-e-f1-195,4996338011909,LSD 183 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,WRX S4,VAG,2014/08～,FA20,AT,オープンデフ,ターボ,2WAY,88880,,297347,LSD-183-K2-qq-e-f1-740,4996338017178,LSD 183 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,WRX S4,VAG,2014/08～,FA20,AT,オープンデフ,ターボ,2WAY,88880,,299828,LSD-183-A2-qq-e-f1-4862,4996338017147,LSD 183 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,トルセン,ターボ,1.5WAY,88880,,301823,LSD-182-K15-qq-e-f1-5247,4996338017109,LSD 182 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,101000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,トルセン,ターボ,1WAY,88880,,301367,LSD-182-A-qq-e-f1-1590,4996338011862,LSD 182 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,,,101000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,トルセン,ターボ,2WAY,88880,,296358,LSD-182-A2-qq-e-f1-1593,4996338017086,LSD 182 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,トルセン,ターボ,2WAY,88880,,297879,LSD-182-K2-qq-e-f1-4005,4996338017116,LSD 182 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,101000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,ヘリカル,ターボ,1.5WAY,92400,,300913,LSD-184-B15-qq-e-f1-2573,4996338017215,LSD 184 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,ヘリカル,ターボ,1WAY,92400,,299408,LSD-184-A-qq-e-f1-2997,4996338011961,LSD 184 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,WRX STI,VAB,2014/08～,EJ20,MT,ヘリカル,ターボ,1WAY,92400,,299867,LSD-184-B-qq-e-f1-4360,4996338017208,LSD 184 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,オープンデフ,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),1.5WAY,92400,,301342,LSD-180-B15-qq-e-f1-660,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,オープンデフ,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),1WAY,92400,,300315,LSD-180-B-qq-e-f1-1113,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,オープンデフ,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),1WAY,92400,,301326,LSD-180-A-qq-e-f1-3421,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,ビスカス/機械式,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),1.5WAY,87120,,296353,LSD-181-K15-qq-e-f1-695,4996338017048,LSD 181 K15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,リア,,,99000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,ビスカス/機械式,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),1WAY,87120,,296340,LSD-181-A-qq-e-f1-2047,4996338011824,LSD 181 A,CUSCO,LSD type-MZ 1WAY,type-MZ,リア,タイプMZにはジムカーナ用イニシャルアップ仕様の設定もあります。,,99000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,ビスカス/機械式,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),2WAY,87120,,299347,LSD-181-A2-qq-e-f1-685,4996338017024,LSD 181 A2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,タイプMZにはジムカーナ用イニシャルアップ仕様の設定もあります。,,99000
スバル,インプレッサ,GC8,1994/09～1996/08,EJ20,MT,ビスカス/機械式,ターボ STiバージョン1/2 WRX-RA<br>アプライドC(センターDCCD車),2WAY,87120,,301356,LSD-181-K2-qq-e-f1-697,4996338017055,LSD 181 K2,CUSCO,LSD type-MZ 2WAY,type-MZ,リア,,,99000
スバル,インプレッサ,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ STiバージョン3 WRX-RA<br>アプライドD(センターDCCD車),1.5WAY,92400,,299325,LSD-180-B15-qq-e-f1-1118,4996338013996,LSD 180 B15,CUSCO,LSD type-MZ 1.5WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ STiバージョン3 WRX-RA<br>アプライドD(センターDCCD車),1WAY,92400,,297826,LSD-180-B-qq-e-f1-657,4996338013989,LSD 180 B,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
スバル,インプレッサ,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ STiバージョン3 WRX-RA<br>アプライドD(センターDCCD車),1WAY,92400,,301327,LSD-180-A-qq-e-f1-4318,4996338011787,LSD 180 A,CUSCO,LSD type-MZ 1WAY,type-MZ,フロント,,,105000
