自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
ホンダ,トゥデイ,JA5,H5/1～H9/6,660,4WD,フロント,13800,,272518,MX72k-EP091-qq-e-4443k,MX72k-EP091-qq-e-d-4443k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ドマーニ,MA4/MA5,H7/9～H9/3,1600～1800,MA5(No.1200001～),リア,13800,,272547,MX72k-EP210-qq-e-9062k,MX72k-EP210-qq-e-d-9062k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ドマーニ,MA4/MA5/MA6,H4/10～H7/9,1600～1800,ABS付,リア,13800,,272546,MX72k-EP210-qq-e-9061k,MX72k-EP210-qq-e-d-9061k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,バモス,HM1/HM2/HM3/HM4/HJ1/HJ2,H11/6～,660,リアドラム,フロント,13800,,272519,MX72k-EP091-qq-e-4444k,MX72k-EP091-qq-e-d-4444k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ビート,PP1,H3/6～H7/10,660,,フロント,13800,,272520,MX72k-EP091-qq-e-4445k,MX72k-EP091-qq-e-d-4445k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ビート,PP1,H3/6～H7/10,660,,リア,13800,,272548,MX72k-EP210-qq-e-9063k,MX72k-EP210-qq-e-d-9063k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GD1/GD3,H17/12～H19/10,1300～1500,GD1(1.3S),リア,13800,,272550,MX72k-EP210-qq-e-9065k,MX72k-EP210-qq-e-d-9065k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GD3,H14/9～H17/12,1500,4輪ディスク,リア,13800,,272549,MX72k-EP210-qq-e-9064k,MX72k-EP210-qq-e-d-9064k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,4輪ディスク,リア,13800,,272551,MX72k-EP210-qq-e-9066k,MX72k-EP210-qq-e-d-9066k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,4輪ディスク,リア,13800,,272552,MX72k-EP210-qq-e-9067k,MX72k-EP210-qq-e-d-9067k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分  001/002/003以外 4輪ディスク),リア,13800,,272554,MX72k-EP210-qq-e-9069k,MX72k-EP210-qq-e-d-9069k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GE8,H21/11～H22/10,1500,No.1300001～1500000(類別区分 001/002/003・4輪ディスク),リア,13800,,272553,MX72k-EP210-qq-e-9068k,MX72k-EP210-qq-e-d-9068k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィット,GE8,H22/10～,1500,4輪ディスク No.1500001～,リア,13800,,272555,MX72k-EP210-qq-e-9070k,MX72k-EP210-qq-e-d-9070k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,フィットRS,GK5,H25/9～,1500,,リア,13800,,272556,MX72k-EP210-qq-e-9071k,MX72k-EP210-qq-e-d-9071k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,プレリュード,BA4/BA5,S62/5～H3/9,2000,キャブ,リア,13800,,272557,MX72k-EP210-qq-e-9072k,MX72k-EP210-qq-e-d-9072k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,プレリュード,BA4/BA5/BA7,S62/5～H3/9,2000,PGM-FI,リア,13800,,272558,MX72k-EP210-qq-e-9073k,MX72k-EP210-qq-e-d-9073k,4515693830187,EP210,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ライフ,JA4/JB1/JB2,H9/4～H15/9,660,リアドラム,フロント,13800,,272521,MX72k-EP091-qq-e-4446k,MX72k-EP091-qq-e-d-4446k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ライフ,JB5/JB6,H15/9～H20/11,660,,フロント,13800,,272522,MX72k-EP091-qq-e-4447k,MX72k-EP091-qq-e-d-4447k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ライフ,JB7/JB8,H15/9～H20/11,660,,フロント,13800,,272717,MX72k-EP423-qq-e-4448k,MX72k-EP423-qq-e-d-4448k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ライフ,JC1/JC2,H20/11～H26/4,660,ターボ,フロント,13800,,272718,MX72k-EP423-qq-e-4450k,MX72k-EP423-qq-e-d-4450k,4515693837056,EP423,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
ホンダ,ライフ,JC1/JC2,H20/11～H26/4,660,,フロント,13800,,272523,MX72k-EP091-qq-e-4449k,MX72k-EP091-qq-e-d-4449k,4515693828931,EP091,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MD11S/MD12S/MD21S/MD22S,H10/10～H15/10,660,,フロント,13800,,272594,MX72k-EP361-qq-e-4451k,MX72k-EP361-qq-e-d-4451k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MJ21S,H15/10～H20/9,660,NA No.300001～420000,フロント,13800,,272722,MX72k-EP441-qq-e-4454k,MX72k-EP441-qq-e-d-4454k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MJ21S,H15/10～H20/9,660,No.～300000,フロント,13800,,272595,MX72k-EP361-qq-e-4452k,MX72k-EP361-qq-e-d-4452k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MJ21S,H15/10～H20/9,660,No.420000～,フロント,13800,,272723,MX72k-EP441-qq-e-4455k,MX72k-EP441-qq-e-d-4455k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MJ21S,H15/10～H20/9,660,ターボ No.300001～420000,フロント,13800,,272596,MX72k-EP361-qq-e-4453k,MX72k-EP361-qq-e-d-4453k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,AZワゴン,MJ23S,H20/9～H24/12,660,,フロント,13800,,272724,MX72k-EP441-qq-e-4456k,MX72k-EP441-qq-e-d-4456k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,AA6PA,H2/2～H7/10,660,ターボ・NA・ABS付・FF・No.300001～,フロント,13800,,272562,MX72k-EP237-qq-e-4458k,MX72k-EP237-qq-e-d-4458k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,AA6PA,H2/2～H7/10,660,ターボABS付・FF・No.100001～300000,フロント,13800,,272561,MX72k-EP237-qq-e-4457k,MX72k-EP237-qq-e-d-4457k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,AA6RA,H2/2～H7/10,660,ABS付・AT・4WD・No.300001～,フロント,13800,,272564,MX72k-EP237-qq-e-4460k,MX72k-EP237-qq-e-d-4460k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,AA6RA,H2/2～H7/10,660,ABS付・MT・4WD・No.300001～,フロント,13800,,272563,MX72k-EP237-qq-e-4459k,MX72k-EP237-qq-e-d-4459k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,AC6P,H7/10～H10/10,660,XG・ABS付・XR,フロント,13800,,272565,MX72k-EP237-qq-e-4461k,MX72k-EP237-qq-e-d-4461k,4515693830873,EP237,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,HB12S/HB22S/HB23S,H10/10～H16/9,660,,フロント,13800,,272597,MX72k-EP361-qq-e-4462k,MX72k-EP361-qq-e-d-4462k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,HB24S,H16/9～H21/12,660,,フロント,13800,,272725,MX72k-EP441-qq-e-4463k,MX72k-EP441-qq-e-d-4463k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,キャロル,HB25S,H21/12～,660,,フロント,13800,,272726,MX72k-EP441-qq-e-4464k,MX72k-EP441-qq-e-d-4464k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレア,MJ34S,H24/10～H29/3,660,,フロント,13800,,272727,MX72k-EP441-qq-e-4465k,MX72k-EP441-qq-e-d-4465k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレア,MJ44S,H26/8～H29/3,660,,フロント,13800,,272728,MX72k-EP441-qq-e-4466k,MX72k-EP441-qq-e-d-4466k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレアクロスオーバー,MS31S,H26/1～,660,,フロント,13800,,272729,MX72k-EP441-qq-e-4467k,MX72k-EP441-qq-e-d-4467k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレアクロスオーバー,MS41S,H27/5～,660,,フロント,13800,,272730,MX72k-EP441-qq-e-4468k,MX72k-EP441-qq-e-d-4468k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレアワゴン,MM21S,H24/6～H25/3,660,,フロント,13800,,272731,MX72k-EP441-qq-e-4469k,MX72k-EP441-qq-e-d-4469k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレアワゴン,MM32S,H25/3～,660,,フロント,13800,,272732,MX72k-EP441-qq-e-4470k,MX72k-EP441-qq-e-d-4470k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,フレアワゴン,MM42S,H27/3～,660,,フロント,13800,,272733,MX72k-EP441-qq-e-4471k,MX72k-EP441-qq-e-d-4471k,4515693837704,EP441,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
マツダ,ラピュタ,HP11S/HP12S/HP21S/HP22S,H11/3～H18/4,660,リアドラム,フロント,13800,,272598,MX72k-EP361-qq-e-4472k,MX72k-EP361-qq-e-d-4472k,4515693834871,EP361,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekカスタム,B11W,H25/6～,660,ターボ,フロント,13800,,272766,MX72k-EP502-qq-e-4481k,MX72k-EP502-qq-e-d-4481k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekスペース/ekスペースカスタム,B11A,H26/2～,660,NA 4WD,フロント,13800,,272764,MX72k-EP502-qq-e-4474k,MX72k-EP502-qq-e-d-4474k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekスペース/ekスペースカスタム,B11A,H26/2～H26/10,660,NA 2WD,フロント,13800,,272753,MX72k-EP475-qq-e-4473k,MX72k-EP475-qq-e-d-4473k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekスペースカスタム,B11A,H26/2～,660,ターボ,フロント,13800,,272765,MX72k-EP502-qq-e-4475k,MX72k-EP502-qq-e-d-4475k,4515693861570,EP502,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekスポーツ,H82W,H18/8～H25/6,660,ターボ,フロント,13800,,272634,MX72k-EP364-qq-e-4477k,MX72k-EP364-qq-e-d-4477k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekワゴン/ekカスタム,B11W,H25/6～H26/10,660,NA,フロント,13800,,272755,MX72k-EP475-qq-e-4480k,MX72k-EP475-qq-e-d-4480k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekワゴン/ekスポーツ,H82W,H18/8～H19/8,660,NA,フロント,13800,,272635,MX72k-EP364-qq-e-4478k,MX72k-EP364-qq-e-d-4478k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekワゴン/ekスポーツ,H82W,H19/8～H25/6,660,NA,フロント,13800,,272754,MX72k-EP475-qq-e-4479k,MX72k-EP475-qq-e-d-4479k,4515693853605,EP475,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ekワゴン/ekスポーツ/ekアクティブ/ekクラッシィ,H81W,H13/9～H18/8,660,,フロント,13800,,272633,MX72k-EP364-qq-e-4476k,MX72k-EP364-qq-e-d-4476k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
三菱,ミラージュ,A05A,H24/8～,1000,,フロント,13800,,272636,MX72k-EP364-qq-e-4482k,MX72k-EP364-qq-e-d-4482k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,11786
