自動車メーカー,車種,型式,年式,適合詳細,備考,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,ストリートトップマウント(F/R),バネレート(F/R),仕様,注意事項,定価,取付売価
DODGE,ステルス,,92～99,2WD,,241472,,169546,D-DO-04-qq-e-520,出さない,D-DO-04,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
DODGE,ステルス,,92～99,4WD,,241472,,169551,D-DO-05-qq-e-521,出さない,D-DO-05,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
FORD,アズテック,,95～98,,,186592,,169571,D-FO-01-qq-e-588,出さない,D-FO-01,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,ティエラ,,98～UP,,,186592,,169576,D-FO-02-qq-e-590,出さない,D-FO-02,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
FORD,リタ,,94～98,,,186592,,169606,D-FO-11-qq-e-589,出さない,D-FO-11,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,エラントラ,,00～06,,,186592,,169675,D-HY-06-qq-e-880,出さない,D-HY-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,エラントラ,,96～00,,,186592,,169671,D-HY-05-qq-e-879,出さない,D-HY-05,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,クーペ,,02～UP,,,186592,,169667,D-HY-04-qq-e-878,出さない,D-HY-04,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,クーペ,,97～01,,,186592,,169663,D-HY-03-qq-e-877,出さない,D-HY-03,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,ティブロン,,03～UP,,,186592,,169690,D-HY-20-qq-e-881,出さない,D-HY-20,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
HYUNDAI,ティブロン,,96～01,,,186592,,169686,D-HY-19-qq-e-882,出さない,D-HY-19,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
LANCIA,デルタ インテグラーレ,,87～89,,タイプ1,241472,,169745,D-LA-01-qq-e-924,出さない,D-LA-01,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
LANCIA,デルタ インテグラーレ,,87～89,,タイプ2,241472,,169748,D-LA-02-qq-e-925,出さない,D-LA-02,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
LANCIA,デルタ エボルツィオーネ,,90～95,,,241472,,169751,D-LA-03-qq-e-926,出さない,D-LA-03,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
PEUGEOT,306,,93～02,,,186592,,169895,D-PE-06-qq-e-1459,出さない,D-PE-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,238000,出さない
VOLKSWAGEN,ヴェント,,91～98,,,241472,,170124,D-VO-47-qq-e-1947,出さない,D-VO-47,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
VOLKSWAGEN,ゴルフ1,,74～85,,タイプ17,241472,,170011,D-VO-06-qq-e-1942,出さない,D-VO-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
VOLKSWAGEN,ゴルフ2,,85～92,2WD,,241472,,170015,D-VO-07-qq-e-1943,出さない,D-VO-07,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
VOLKSWAGEN,ゴルフ3,,93～98,2WD,,241472,,170019,D-VO-08-qq-e-1944,出さない,D-VO-08,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
VOLKSWAGEN,ジェッタ2 MK2,,88～92,2WD,,241472,,170079,D-VO-21-qq-e-1945,出さない,D-VO-21,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
VOLKSWAGEN,ジェッタ3 MK3,,93～98,2WD,,241472,,170082,D-VO-22-qq-e-1946,出さない,D-VO-22,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,308000,出さない
スズキ,スイフト,,05～10,,,163072,,168244,D-SZ-06-qq-e-1617,D-SZ-06-qq-e-d-1617,D-SZ-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
スズキ,スイフト,,11～UP,,,163072,,168247,D-SZ-07-qq-e-1618,D-SZ-07-qq-e-d-1618,D-SZ-07,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,純正/純正,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,202200
スバル,WRX/WRX STI,,14～UP,AWD,,163072,,168746,D-SU-20-qq-e-1078k,D-SU-20-qq-e-d-1078k,D-SU-20,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサ,GC/GF,92～00,,,163072,,169942,D-SU-04-qq-e-1563,出さない,D-SU-04,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,出さない
スバル,インプレッサ,GDA/GDB/GGA/GGB,00～05,GDB:STI A-D<br>PCD:5×100,,163072,,168688,D-SU-05-qq-e-1564,D-SU-05-qq-e-d-1564,D-SU-05,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサ,GDB,05～07,STI D-F(PCD:5×114.3),,163072,,168723,D-SU-12-qq-e-1565,D-SU-12-qq-e-d-1565,D-SU-12,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサ,GE/GH/GR/GB,07～13,,タイプ1,163072,,168695,D-SU-06-qq-e-1566,D-SU-06-qq-e-d-1566,D-SU-06,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサ,GE/GH/GR/GB,07～13,,タイプ2,163072,,168702,D-SU-07-qq-e-1567,D-SU-07-qq-e-d-1567,D-SU-07,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサSTI,GC8,92～00,,,163072,,168709,D-SU-08-qq-e-1568,D-SU-08-qq-e-d-1568,D-SU-08,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/ピロボール+ラバー,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
スバル,インプレッサSTI,GRB/GVB/GRF/GVF,07～13,,,163072,,168716,D-SU-10-qq-e-1569,D-SU-10-qq-e-d-1569,D-SU-10,D2JAPAN,サスペンションシステム ラリーグラベル/ラリースノー,ピロボール+ラバー/アルミ,,フルタップ全長調整式<br>減衰36段調整式<br>鉄チューブアルミブラケット(紫アルマイト)<br>ブレーキホースブラケット<br>アッパーマウントアルミ<br>ストラット車ピロUPマウント付,スプリングレート変更ご希望の場合には、ご注文前にお問い合わせください<br>一部車種では車高調整機能が無い、もしくは全長調整式では無い場合があります<br>ご不明な点はメーカーまでお問合せ下さい,208000,205200
