マツダ,ロードスター,NA,B6,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309RC,97099,,291599,ORC-309D-MZ0204-RC-qq-e-494k,ORC-309D-MZ0204-RC,ORC,Racing Concept ORC-309-RC(シングル),Racing Concept ORC309RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,136000,0
マツダ,ロードスター,NB,BP,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309RC,97099,,291600,ORC-309D-MZ0204-RC-qq-e-499k,ORC-309D-MZ0204-RC,ORC,Racing Concept ORC-309-RC(シングル),Racing Concept ORC309RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,136000,0
マツダ,ロードスター,NC,LF-VE,5速,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309RC,97099,,291601,ORC-309D-MZ0405-RC-qq-e-501k,ORC-309D-MZ0405-RC,ORC,Racing Concept ORC-309-RC(シングル),Racing Concept ORC309RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,136000,0
マツダ,ロードスター,NC,LF-VE,6速,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309RC,97099,,291603,ORC-309D-MZ0407-RC-qq-e-504k,ORC-309D-MZ0407-RC,ORC,Racing Concept ORC-309-RC(シングル),Racing Concept ORC309RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,136000,0
マツダ,ロードスター,ND5RC,P5-VP,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309RC,97099,,291604,ORC-309D-MZ0608-RC-qq-e-507k,ORC-309D-MZ0608-RC,ORC,Racing Concept ORC-309-RC(シングル),Racing Concept ORC309RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,136000,0
三菱,ランサーエボリューションIV,CN9A,4G63,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,291916,ORC-P659-MB0101-RC-qq-e-516k,ORC-P659-MB0101-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
三菱,ランサーエボリューションIX,CT9A,4G63,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,291919,ORC-P659-MB0101-RC-qq-e-546k,ORC-P659-MB0101-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
三菱,ランサーエボリューションV,CP9A,4G63,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,291917,ORC-P659-MB0101-RC-qq-e-524k,ORC-P659-MB0101-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
三菱,ランサーエボリューションVI,CP9A,4G63,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,292111,ORC-P659-MB0101-RC-qq-e-532k,ORC-P659-MB0101-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
三菱,ランサーエボリューションVII/VIII,CT9A,4G63,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,291918,ORC-P659-MB0101-RC-qq-e-540k,ORC-P659-MB0101-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
三菱,ランサーエボリューションX,CZ4A,4B11T,,SE機構付き<br>HP(高圧着タイプ)・ダンパー無しクラッチディスク<br>プル式,ツイン,659RC,161317,,291921,ORC-P659-MB0204-RC-qq-e-552k,ORC-P659-MB0204-RC,ORC,Racing Concept ORC-659-RC(ツイン),Racing Concept ORC659RC,Racing Concept,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:純正品をご使用ください。<br>レリーズベアリング:純正品をご使用ください。,,受注生産品(3週間程度)<br>レース用にクラッチ重量を軽減しているため、アイドリングの安定性が損なわれる可能性があります。,228000,0
