スバル,サンバーバン,S321B,H29/11～,KF,2WD NA/VBクリーン/VB,Fr：18～23mm<br>Rr：18～23mm,11220,,221930,ESF-4217-qq-e-f1-4475,ESF-4217-qq-e-d-4475,4536190142177,ESF-4217,ESPELIR,DOWNSUS Plus,1台分,18～23/18～23,Fr：18～23mm<br>Rr：18～23mm,2.7/3.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218979>BR-4202F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220987>BR-4202R</a>,,,25500,25800
スバル,サンバーバン,S321B,H29/11～,KF,2WD NA/VC/トランスポーター,Fr：18～23mm<br>Rr：18～23mm,11220,,223765,ESF-4203-qq-e-f1-4461,ESF-4203-qq-e-d-4461,4536190142030,ESF-4203,ESPELIR,DOWNSUS Plus,1台分,18～23/18～23,Fr：18～23mm<br>Rr：18～23mm,2.7/3.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218978>BR-4202F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/217952>BR-4202R</a>,,,25500,25800
スバル,サンバーバン,S321B,H29/11～,KF,2WD ターボ/VC,,13860,,227142,ESF-4207-qq-e-f1-4465,ESF-4207-qq-e-d-4465,4536190142078,ESF-4207,ESPELIR,DOWNSUS Plus,1台分,18～23/17～22,,2.7/4.5,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214970>BR-4202F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214038>BR-4202R</a>,,,31500,28300
スバル,シフォン,LA600F,H28/12～,KF-VE4,2WD NA/L/G,Fr：33～38mm<br>Rr：28～33mm,13200,,222761,ESF-3362-qq-e-f1-4050,ESF-3362-qq-e-d-4050,4536190133625,ESF-3362,ESPELIR,DOWNSUS Plus,1台分,33～38/28～33,Fr：33～38mm<br>Rr：28～33mm,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214930>BR-2792F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218950>BR-2792R</a>,,,30000,27600
スバル,シフォンカスタム,LA600F,H28/12～,KF-DET,2WD カスタム ターボ/RSリミテッド,Fr：33～38mm<br>Rr：28～33mm,13200,,222026,ESF-3364-qq-e-f1-4052,ESF-3364-qq-e-d-4052,4536190133649,ESF-3364,ESPELIR,DOWNSUS Plus,1台分,33～38/28～33,Fr：33～38mm<br>Rr：28～33mm,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220966>BR-2792F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218951>BR-2792R</a>,,,30000,27600
スバル,シフォンカスタム,LA600F,H28/12～,KF-VE4,2WD カスタム NA/R/Rリミテッド,Fr：33～38mm<br>Rr：28～33mm,13200,,223516,ESF-3363-qq-e-f1-4051,ESF-3363-qq-e-d-4051,4536190133632,ESF-3363,ESPELIR,DOWNSUS Plus,1台分,33～38/28～33,Fr：33～38mm<br>Rr：28～33mm,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219943>BR-2792F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215917>BR-2792R</a>,,,30000,27600
ダイハツ,タント,L375S,H19/12～22/10,KF-DET,2WD ターボ/カスタムRS,,13200,,227539,ESD-3365-qq-e-f1-4866,ESD-3365-qq-e-d-4866,4536190133656,ESD-3365,ESPELIR,DOWNSUS Plus,1台分,32～37/18～23,,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214348>BR-839F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214353>BR-839R</a>,,,30000,27600
ダイハツ,タント,L375S,H19/12～22/10,KF-VE,2WD NA/L/X,Fr：32～37mm<br>Rr：18～23mm,13200,,223746,ESD-3365-qq-e-f1-4864,ESD-3365-qq-e-d-4864,4536190133656,ESD-3365,ESPELIR,DOWNSUS Plus,1台分,32～37/18～23,Fr：32～37mm<br>Rr：18～23mm,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213297>BR-839F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216339>BR-839R</a>,,,30000,27600
ダイハツ,タント,L375S,H19/12～22/10,KF-VE,2WD NA/カスタムL/カスタムx,Fr：32～37mm<br>Rr：18～23mm,13200,,222245,ESD-3365-qq-e-f1-4865,ESD-3365-qq-e-d-4865,4536190133656,ESD-3365,ESPELIR,DOWNSUS Plus,1台分,32～37/18～23,Fr：32～37mm<br>Rr：18～23mm,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215332>BR-839F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/217355>BR-839R</a>,,,30000,27600
ダイハツ,タント,L375S,H22/10～24/5,KF-DET,2WD ターボ/カスタムRS,,13200,,226013,ESD-3365-qq-e-f1-4867,ESD-3365-qq-e-d-4867,4536190133656,ESD-3365,ESPELIR,DOWNSUS Plus,1台分,32～37/18～23,,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217349>BR-839F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219395>BR-839R</a>,,,30000,27600
ダイハツ,タント,L375S,H22/10～24/9,KF-VF3,2WD NA/L/X/G/Xスペシャル/カスタムL/カスタムX,,13200,,227540,ESD-3365-qq-e-f1-4868,ESD-3365-qq-e-d-4868,4536190133656,ESD-3365,ESPELIR,DOWNSUS Plus,1台分,32～37/18～23,,2.9/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213298>BR-839F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214352>BR-839R</a>,,,30000,27600
