スバル,サンバーバン,S321B,H29/11～,KF,2WD ターボ/VC,Fr：33～38mm<br>Rr：33～38mm,14520,,225515,ESF-4282-qq-e-f1-4533,ESF-4282-qq-e-d-4533,4536190142825,ESF-4282,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216522>BR-4281R</a>,,,33000,28900
スバル,サンバーバン,S331B,H24/4～H29/10,KF,4WD NA/VB/VC,Fr：33～38mm<br>Rr：33～38mm,14520,,222673,ESF-2956-qq-e-f1-4107,ESF-2956-qq-e-d-4107,4536190129567,ESF-2956,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219522>BR-2955R</a>,,,33000,28900
スバル,サンバーバン,S331B,H24/4～H29/10,KF,4WD ターボ/VCターボ,Fr：33～38mm<br>Rr：33～38mm,14520,,222674,ESF-2958-qq-e-f1-4109,ESF-2958-qq-e-d-4109,4536190129581,ESF-2958,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216458>BR-2955R</a>,,,33000,28900
スバル,サンバーバン,S331B,H29/11～,KF,4WD NA/VB2シーター,Fr：33～38mm<br>Rr：33～38mm,14520,,224732,ESD-4288-qq-e-f1-4531,ESD-4288-qq-e-d-4531,,ESD-4288,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220544>BR-4281R</a>,,,33000,28900
スバル,サンバーバン,S331B,H29/11～,KF,4WD NA/VBクリーン,Fr：33～38mm<br>Rr：33～38mm,14520,,221839,ESF-4286-qq-e-f1-4537,ESF-4286-qq-e-d-4537,4536190142863,ESF-4286,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219557>BR-4281R</a>,,,33000,28900
スバル,サンバーバン,S331B,H29/11～,KF,4WD NA/VC/トランスポーター,Fr：33～38mm<br>Rr：33～38mm,14520,,224738,ESF-4283-qq-e-f1-4534,ESF-4283-qq-e-d-4534,4536190142832,ESF-4283,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219556>BR-4281R</a>,,,33000,28900
スバル,サンバーバン,S331B,H29/11～,KF,4WD ターボ/VC,Fr：33～38mm<br>Rr：33～38mm,14520,,222465,ESF-4284-qq-e-f1-4535,ESF-4284-qq-e-d-4535,4536190142849,ESF-4284,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213472>BR-4281R</a>,,,33000,28900
スバル,サンバーバンオープンデッキ,S321Q,H24/4～H29/10,KF,2WD オープンデッキ/オープンデッキG,,14520,,227140,ESF-2959-qq-e-f1-4110,ESF-2959-qq-e-d-4110,4536190129598,ESF-2959,ESPELIR,Super UPSUS,1台分,33～38/33～38,,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218506>BR-2959R</a>,,,33000,28900
スバル,サンバーバンオープンデッキ,S321Q,H29/11～,KF,2WD NA,Fr：33～38mm<br>Rr：33～38mm,14520,,223228,ESF-4289-qq-e-f1-4539,ESF-4289-qq-e-d-4539,4536190142894,ESF-4289,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215501>BR-4281R</a>,,,33000,28900
スバル,サンバーバンオープンデッキ,S331Q,H24/4～H29/10,KF,4WD オープンデッキ/オープンデッキG,Fr：33～38mm<br>Rr：33～38mm,14520,,221927,ESF-2960-qq-e-f1-4111,ESF-2960-qq-e-d-4111,4536190129604,ESF-2960,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216459>BR-2959R</a>,,,33000,28900
スバル,サンバーバンオープンデッキ,S331Q,H29/11～,KF,4WD NA,Fr：33～38mm<br>Rr：33～38mm,14520,,224739,ESF-4290-qq-e-f1-4540,ESF-4290-qq-e-d-4540,4536190142900,ESF-4290,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214522>BR-4281R</a>,,,33000,28900
スバル,ディアスワゴン,S321N,H21/9～H29/10,KF,2WD ターボ/LS/RS/RSリミテッド,Fr：33～38mm<br>Rr：33～38mm,14520,,224204,ESF-2953-qq-e-f1-4104,ESF-2953-qq-e-d-4104,4536190129536,ESF-2953,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219521>BR-2953R</a>,,,33000,28900
スバル,ディアスワゴン,S321N,H29/11～,KF,2WD ターボ/RS/RS リミテッド,,14520,,227031,ESF-4269-qq-e-f1-4519,ESF-4269-qq-e-d-4519,4536190142696,ESF-4269,ESPELIR,Super UPSUS,1台分,33～38/33～38,,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214518>BR-4269R</a>,,,33000,28900
スバル,ディアスワゴン,S331N,H21/9～H29/10,KF,4WD ターボ/LS/RS/RSリミテッド,Fr：33～38mm<br>Rr：33～38mm,14520,,222672,ESF-2954-qq-e-f1-4105,ESF-2954-qq-e-d-4105,4536190129543,ESF-2954,ESPELIR,Super UPSUS,1台分,33～38/33～38,Fr：33～38mm<br>Rr：33～38mm,4.18/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216457>BR-2953R</a>,,,33000,28900
スバル,ディアスワゴン,S331N,H29/11～,KF,4WD ターボ/RS/RS リミテッド,Fr：30～35mm<br>Rr：33～38mm,14520,,224737,ESF-4270-qq-e-f1-4520,ESF-4270-qq-e-d-4520,4536190142702,ESF-4270,ESPELIR,Super UPSUS,1台分,30～35/33～38,Fr：30～35mm<br>Rr：33～38mm,4/4.27,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216520>BR-4269R</a>,,,33000,28900
