BMW,Z4 E85,BT25,03/1～06/4,256S,2.5L ロードスター 前期用/Mテクニックを除く,Fr：10～15mm<br>Rr：15～20mm,16720,,223553,ESL-118-qq-e-f1-2330,ESL-118-qq-e-d-2330,4536190401182,ESL-118,ESPELIR,Super DOWNSUS,1台分,10～15/15～20,Fr：10～15mm<br>Rr：15～20mm,2.7/5,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,38000,51000
BMW,ミニクーパー R50,RA16,～02/2,W10B16A,前期用<br>フロントスプリング上部外径:138mm、下部外径:115mmの車両に対応,Fr：20～25mm<br>Rr：20～25mm,14960,,223105,ESL-049-qq-e-f1-2326,ESL-049-qq-e-d-2326,4536190400499,ESL-049,ESPELIR,Super DOWNSUS,1台分,20～25/20～25,Fr：20～25mm<br>Rr：20～25mm,3.3/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,49300
BMW,ミニクーパー R50,RA16,02/3～07/1,W10B16A,後期用<br>フロントスプリング上部外径:144mm、下部外径:132mmの車両に対応,,14960,,226905,ESL-055-qq-e-f1-2327,ESL-055-qq-e-d-2327,4536190400550,ESL-055,ESPELIR,Super DOWNSUS,1台分,30～35/30～35,,3.9/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,49300
BMW,ミニクーパー R56,MF16,07/2～,N12B16A,1.6L NA,Fr：30～35mm<br>Rr：30～35mm,14960,,224457,ESL-124-qq-e-f1-2328,ESL-124-qq-e-d-2328,4536190401243,ESL-124,ESPELIR,Super DOWNSUS,1台分,30～35/30～35,Fr：30～35mm<br>Rr：30～35mm,3.4/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,54300
BMW,ミニクーパーS F56,XM20,14/4～,B48A20A,2.0L ターボ/ハッチバック,Fr：25～35mm<br>Rr：25～35mm,14960,,224239,ESL-168-qq-e-f1-2325,ESL-168-qq-e-d-2325,4536190401687,ESL-168,ESPELIR,Super DOWNSUS,1台分,25～35/25～35,Fr：25～35mm<br>Rr：25～35mm,3.6/3.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,49300
BMW,ミニクーパーS R53,RE16,02/3～07/1,W11B16A,スーパーチャージャー/6M/T,Fr：20～25mm<br>Rr：20～25mm,14960,,223106,ESL-054-qq-e-f1-2323,ESL-054-qq-e-d-2323,4536190400543,ESL-054,ESPELIR,Super DOWNSUS,1台分,20～25/20～25,Fr：20～25mm<br>Rr：20～25mm,3.9/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,49300
BMW,ミニクーパーS R56,MF16S,07/2～,N14B16A,ターボ,Fr：20～25mm<br>Rr：25～30mm,14960,,223554,ESL-119-qq-e-f1-2324,ESL-119-qq-e-d-2324,4536190401199,ESL-119,ESPELIR,Super DOWNSUS,1台分,20～25/25～30,Fr：20～25mm<br>Rr：25～30mm,3.4/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,54300
BMW,ミニクーパークラブマン R55,MM16,07/10～,N14B16A,クーパーS ターボ/6A/T,,14960,,227336,ESL-121-qq-e-f1-2321,ESL-121-qq-e-d-2321,4536190401212,ESL-121,ESPELIR,Super DOWNSUS,1台分,25～30/30～35,,3.4/4.8,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,34000,49300
BMW,ミニクーパークロスオーバー R60,ZC16,2011/1～,N18B16A,クーパーS/1600cc ターボ 2WD,Fr：25～30mm<br>Rr：20～25mm,16720,,225287,ESL-148-qq-e-f1-2322,ESL-148-qq-e-d-2322,4536190401489,ESL-148,ESPELIR,Super DOWNSUS,1台分,25～30/20～25,Fr：25～30mm<br>Rr：20～25mm,3.8/5.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,38000,51000
CADILLAC,コンコース,AK44K,93/10～99/11,4K,V8 4600cc,,25520,,225736,ESL-103-qq-e-f1-2320,出さない,4536190401038,ESL-103,ESPELIR,Super DOWNSUS,1台分,25～30/-,,2.9/6.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,この車両のリアの車高を下げるためにはレベライザーの機能が働かないように加工する必要があります<br>詳しくはお問合せください,58000,出さない
CHEVROLET,MW,ME34S,03/2～,M13A,2WD 1.3L 純正15インチ装着車,Fr：35～40mm<br>Rr：30～35mm,14080,,224975,ESL-110-qq-e-f1-2319,出さない,4536190401106,ESL-110,ESPELIR,Super DOWNSUS,1台分,35～40/30～35,Fr：35～40mm<br>Rr：30～35mm,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213610>BRL-110F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216407>BRL-110R</a>,この製品の塗装色は青色です,,32000,出さない
CHEVROLET,MW,ME34S,07/6～,M13A,2WD 1.3L/Vセレクション 純正14インチ装着車,,14080,,226495,ESL-110-qq-e-f1-2318,出さない,4536190401106,ESL-110,ESPELIR,Super DOWNSUS,1台分,50～55/40～45,,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213611>BRL-110F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214409>BRL-110R</a>,この製品の塗装色は青色です,,32000,出さない
CHEVROLET,カマロSS,SS RS,2009/12～,L99,RS/V型8気筒 OHV 6153cc,Fr：20～25mm<br>Rr：20～25mm,25520,,224458,ESL-128-qq-e-f1-2313,ESL-128-qq-e-d-2313,4536190401281,ESL-128,ESPELIR,Super DOWNSUS,1台分,20～25/20～25,Fr：20～25mm<br>Rr：20～25mm,3.4/6.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,58000,59400
CHEVROLET,クルーズ,HR51S,01/11～03/11,M13A,2WD 1.3L 前期専用,,15400,,226903,ESL-048-qq-e-f1-2314,出さない,4536190400482,ESL-048,ESPELIR,Super DOWNSUS,1台分,40～45/40～45,,3/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,35000,出さない
CHEVROLET,クルーズ,HR52S,03/11～,M13A,2WD 1.3L 後期専用,Fr：25～30mm<br>Rr：20～25mm,15400,,225286,ESL-058-qq-e-f1-2316,出さない,4536190400581,ESL-058,ESPELIR,Super DOWNSUS,1台分,25～30/20～25,Fr：25～30mm<br>Rr：20～25mm,3/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,35000,出さない
CHEVROLET,クルーズ,HR81S,01/11～03/11,M15A,2WD 1.5L 前期専用,Fr：40～45mm<br>Rr：40～45mm,15400,,225371,ESL-048-qq-e-f1-2315,出さない,4536190400482,ESL-048,ESPELIR,Super DOWNSUS,1台分,40～45/40～45,Fr：40～45mm<br>Rr：40～45mm,3/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,35000,出さない
CHEVROLET,クルーズ,HR82S,03/11～,M15A,2WD 1.5L 後期専用,Fr：25～30mm<br>Rr：20～25mm,15400,,224597,ESL-058-qq-e-f1-2317,出さない,4536190400581,ESL-058,ESPELIR,Super DOWNSUS,1台分,25～30/20～25,Fr：25～30mm<br>Rr：20～25mm,3/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,35000,出さない
CHRYSLER,300C,LX35,05/2～,5,2WD 3.5L V型6気筒エンジン,Fr：30～35mm<br>Rr：20～25mm,25960,,225070,ESL-102-qq-e-f1-2309,ESL-102-qq-e-d-2309,4536190401021,ESL-102,ESPELIR,Super DOWNSUS,1台分,30～35/20～25,Fr：30～35mm<br>Rr：20～25mm,4.1/12,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,59000,69800
CHRYSLER,300C,LX57,05/2～,7,2WD 5.7L V型8気筒 HEMIエンジン,Fr：30～35mm<br>Rr：20～25mm,25960,,222792,ESL-102-qq-e-f1-2308,ESL-102-qq-e-d-2308,4536190401021,ESL-102,ESPELIR,Super DOWNSUS,1台分,30～35/20～25,Fr：30～35mm<br>Rr：20～25mm,4.1/12,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,59000,69800
CHRYSLER,PTクルーザー,PT24,04/10～,S,2.4L NA<br>2005年/2006年モデル共通,,20680,,226491,ESL-042-qq-e-f1-2311,出さない,4536190400420,ESL-042,ESPELIR,Super DOWNSUS,1台分,40～50/60～65,,3/2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,47000,出さない
CHRYSLER,PTクルーザー,PT2K20,00/7～,T,2.0L NA<br>2003年/2004年モデル共通,,20680,,225735,ESL-042-qq-e-f1-2310,出さない,4536190400420,ESL-042,ESPELIR,Super DOWNSUS,1台分,40～50/60～65,,3/2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,47000,出さない
CHRYSLER,PTクルーザー,PT2K24,04/6～07/7,S,2.4L リミテッド カブリオ,,21560,,227270,ESL-117-qq-e-f1-2312,出さない,4536190401175,ESL-117,ESPELIR,Super DOWNSUS,1台分,30～35/45～55,,3/2.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,49000,出さない
FIAT,500,31209,H23/3～,312A2,875cc 2気筒 IC付ターボ/ツインエア ラウンジ,Fr：22～27mm<br>Rr：32～37mm,15400,,221952,ESL-162-qq-e-f1-2307,ESL-162-qq-e-d-2307,4536190401625,ESL-162,ESPELIR,Super DOWNSUS,1台分,22～27/32～37,Fr：22～27mm<br>Rr：32～37mm,2.3/3,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,35000,49700
