スズキ,アルトバン,HA23V,H12/12～16/9,F6A,4WD NA 4ナンバーバン,Fr：35～40mm<br>Rr：20～25mm,14080,,224463,ESS-2884-qq-e-f1-4799,ESS-2884-qq-e-d-4799,4.53619E+12,ESS-2884,ESPELIR,DOWNSUS,1台分,35～40/20～25,Fr：35～40mm<br>Rr：20～25mm,2.8/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214260>BR-1317F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220601>BR-774R</a>,,,32000,28500
スズキ,アルトラパン,HE22S,H20/11～,K6A,2WD NA/ターボ,,11440,,226937,ESS-1990-qq-e-f1-202,ESS-1990-qq-e-d-202,4.53619E+12,ESS-1990,ESPELIR,DOWNSUS,1台分,30～35/30～35,,3月2日,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213312>BR-868F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218387>BR-868R</a>,,,26000,26000
スズキ,アルトラパン,HE22S,H20/11～,K6A,4WD NA/X/G/XL,,11880,,227516,ESS-2208-qq-e-f1-4934,ESS-2208-qq-e-d-4934,4.53619E+12,ESS-2208,ESPELIR,DOWNSUS,1台分,33～38/35～40,,3月2日,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218385>BR-868F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215348>BR-868R</a>,,,27000,26400
スズキ,アルトラパン,HE22S,H20/11～,K6A,4WD ターボ/T/T Lパッケージ/TL,Fr：33～38mm<br>Rr：35～40mm,11880,,223716,ESS-2207-qq-e-f1-4933,ESS-2207-qq-e-d-4933,4.53619E+12,ESS-2207,ESPELIR,DOWNSUS,1台分,33～38/35～40,Fr：33～38mm<br>Rr：35～40mm,3月2日,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219401>BR-868F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216351>BR-868R</a>,,,27000,26400
スズキ,アルトラパン,HE33S,H27/6～,R06A,2WD G/L/S/X,Fr：32～37mm<br>Rr：30～35mm,9680,,222388,ESS-3074-qq-e-f1-5169,ESS-3074-qq-e-d-5169,4.53619E+12,ESS-3074,ESPELIR,DOWNSUS,1台分,32～37/30～35,Fr：32～37mm<br>Rr：30～35mm,2.5/2.6,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220708>BR-1805F</a><br>リア:設定なし,,,22000,24300
スズキ,アルトラパン,HE33S,H27/6～,R06A,4WD G/L/S/X,Fr：32～37mm<br>Rr：27～32mm,10560,,223141,ESS-3069-qq-e-f1-5168,ESS-3069-qq-e-d-5168,4.53619E+12,ESS-3069,ESPELIR,DOWNSUS,1台分,32～37/27～32,Fr：32～37mm<br>Rr：27～32mm,2.5/2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213815>BR-1805F</a><br>リア:設定なし,,,24000,25100
スズキ,アルトワークス,HA36S,H27/12～,R06A,2WD ターボ 5MT/5AGS,Fr：32～37mm<br>Rr：32～37mm,10560,,222387,ESS-3071-qq-e-f1-5167,ESS-3071-qq-e-d-5167,4.53619E+12,ESS-3071,ESPELIR,DOWNSUS,1台分,32～37/32～37,Fr：32～37mm<br>Rr：32～37mm,1.94/1.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/216730>BR-1767F</a><br>リア:設定なし,,,24000,25100
スズキ,アルトワークス,HA36S,H27/12～,R06A,4WD ターボ 5MT/5AGS,,10560,,226180,ESS-3076-qq-e-f1-3698,ESS-3076-qq-e-d-3698,4.53619E+12,ESS-3076,ESPELIR,DOWNSUS,1台分,22～27/17～22,,2.5/1.95,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/216729>BR-1767F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213813>BR-1796R</a>,,,24000,25100
スズキ,イグニスハイブリッド,FF21S,H28/2～,K12C+モーター,4WD 1200cc/HYBRID MZ/HYBRID/MX/HYBRID MG,Fr：32～37mm<br>Rr：20～25mm,12100,,224567,ESS-3260-qq-e-f1-3777,ESS-3260-qq-e-d-3777,4.53619E+12,ESS-3260,ESPELIR,DOWNSUS,1台分,32～37/20～25,Fr：32～37mm<br>Rr：20～25mm,2.5/2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220106>BR-2264F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213184>BR-2265R</a>,,,27500,26600
スズキ,エブリイバン,DA17V,H27/2～,R06A,2WD ターボ/ジョインターボ 2WD NA/ジョイン/PC/PA/GA,Fr：23～28mm<br>Rr：13～18mm,12760,,224783,ESS-3546-qq-e-f1-3681,ESS-3546-qq-e-d-3681,4.53619E+12,ESS-3546,ESPELIR,DOWNSUS,1台分,23～28/13～18,Fr：23～28mm<br>Rr：13～18mm,3.5/3.95,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215422>BR-1763F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213393>BR-1763R</a>,,,29000,27200
スズキ,エブリイバン,DA17V,H27/2～,R06A,4WD ターボ/ジョインターボ 4WD NA/ジョイン/PC/PA/GA,,12760,,227081,ESS-3547-qq-e-f1-3682,ESS-3547-qq-e-d-3682,4.53619E+12,ESS-3547,ESPELIR,DOWNSUS,1台分,23～28/13～18,,3.5/3.95,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217432>BR-1763F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215425>BR-1763R</a>,,,29000,27200
スズキ,エブリイバン,DA62V,H13/9～17/7,K6A,2WD NA 4ナンバーバン/ジョイン/PC/PA,Fr：8～13mm<br>Rr：17～22mm,11880,,224368,ESS-4790-qq-e-f1-3858,ESS-4790-qq-e-d-3858,4.53619E+12,ESS-4790,ESPELIR,DOWNSUS,1台分,8～13/17～22,Fr：8～13mm<br>Rr：17～22mm,3/3.95,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218795>BR-431F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220291>BR-251R</a>,,,27000,26400
