自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ダイハツ,オプティ,L800S/L810S,H10/10～H14/08,660,L800S(ターボ)/L810S(ターボ・ABS付),フロント,11786,,272620,MX72k-EP363-qq-e-4555k,MX72k-EP363-qq-e-d-4555k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L802S,H10/10～H11/08,660,ABS付,フロント,11786,,272622,MX72k-EP363-qq-e-4558k,MX72k-EP363-qq-e-d-4558k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L802S,H10/10～H14/08,660,ABS無,フロント,11786,,272621,MX72k-EP363-qq-e-4557k,MX72k-EP363-qq-e-d-4557k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L802S,H11/09～H14/08,660,ABS付,フロント,11786,,272623,MX72k-EP363-qq-e-4559k,MX72k-EP363-qq-e-d-4559k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ソリッドディスク車,フロント,11786,,272642,MX72k-EP364-qq-e-4560k,MX72k-EP364-qq-e-d-4560k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ベンチディスク車,フロント,11786,,272624,MX72k-EP363-qq-e-4561k,MX72k-EP363-qq-e-d-4561k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L810S,H11/9～H14/08,660,NA・ABS無・ソリッドディスク車,フロント,11786,,272643,MX72k-EP364-qq-e-4563k,MX72k-EP364-qq-e-d-4563k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,オプティ,L810S,H11/9～H14/08,660,ターボ・ABS無・ベンチディスク車,フロント,11786,,272625,MX72k-EP363-qq-e-4562k,MX72k-EP363-qq-e-d-4562k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,クー,L401S/L402S/L411S,H18/5～H25/1,1300～1500,,フロント,11786,,272681,MX72k-EP387-qq-e-4564k,MX72k-EP387-qq-e-d-4564k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,コペン,L880K,H14/6～H17/9,660,リアドラム,フロント,11786,,272682,MX72k-EP387-qq-e-4572k,MX72k-EP387-qq-e-d-4572k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,コペン,LA400K,H26/6～,660,,フロント,11786,,272683,MX72k-EP387-qq-e-4573k,MX72k-EP387-qq-e-d-4573k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ストーリア,M100S/M101S/M110S/M111S/M112S,H10/9～H13/12,1000～1300,リアドラム,フロント,11786,,287662,MX72k-EP363-qq-e-8298k,出さない,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ストーリア,M100S/M110S,H13/12～H16/5,1000,リアドラム,フロント,11786,,284897,MX72k-EP363-qq-e-8299k,出さない,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ストーリア,M101S/M111S,H13/12～H16/5,1300,リアドラム,フロント,11786,,287895,MX72k-EP387-qq-e-8300k,出さない,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ソニカ,L405S,H18/6～H21/4,660,R,フロント,11786,,284898,MX72k-EP364-qq-e-8302k,出さない,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ソニカ,L405S,H18/6～H21/4,660,RS リミテッド/RS,フロント,11786,,285130,MX72k-EP415-qq-e-8301k,出さない,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ソニカ,L415S,H18/6～H21/4,660,R,フロント,11786,,289328,MX72k-EP364-qq-e-8304k,出さない,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,ソニカ,L415S,H18/6～H21/4,660,RS リミテッド/RS,フロント,11786,,288801,MX72k-EP415-qq-e-8303k,出さない,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,出さない
ダイハツ,タント,L350S,H15/12～H17/6,660,(RS・R除く)ABS無,フロント,11786,,272649,MX72k-EP364-qq-e-4574k,MX72k-EP364-qq-e-d-4574k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント,L350S,H15/12～H17/6,660,RS・R,フロント,11786,,272691,MX72k-EP415-qq-e-4575k,MX72k-EP415-qq-e-d-4575k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント,L350S,H17/6～H19/12,660,L ABS無,フロント,11786,,272651,MX72k-EP364-qq-e-4579k,MX72k-EP364-qq-e-d-4579k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント,L350S,H17/6～H19/12,660,RS,フロント,11786,,272693,MX72k-EP415-qq-e-4577k,MX72k-EP415-qq-e-d-4577k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント,L360S,H15/12～H19/12,660,,フロント,11786,,272692,MX72k-EP415-qq-e-4576k,MX72k-EP415-qq-e-d-4576k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント,L375S,H19/12～H25/10,660,カスタム RS除く・リアドラム,フロント,11786,,272652,MX72k-EP364-qq-e-4580k,MX72k-EP364-qq-e-d-4580k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント/タントカスタム,L350S,H17/6～H19/12,660,X・L・カスタム,フロント,11786,,272650,MX72k-EP364-qq-e-4578k,MX72k-EP364-qq-e-d-4578k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント/タントカスタム,L375S/L385S,H19/12～H25/10,660,L375S(カスタム RS・リアドラム)/L385S(リアドラム),フロント,11786,,272694,MX72k-EP415-qq-e-4581k,MX72k-EP415-qq-e-d-4581k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タント/タントカスタム,LA600S,H25/10～H27/5,660,,フロント,11786,,272770,MX72k-EP503-qq-e-4582k,MX72k-EP503-qq-e-d-4582k,4515693861587,EP503,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認,,16000,13800
ダイハツ,タントエグゼ,L455S,H21/12～H26/10,660,NA,フロント,11786,,272653,MX72k-EP364-qq-e-4583k,MX72k-EP364-qq-e-d-4583k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,タントエグゼ,L455S/L465S,H21/12～H26/10,660,L455S(ターボ),フロント,11786,,272695,MX72k-EP415-qq-e-4584k,MX72k-EP415-qq-e-d-4584k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ネイキッド,L750S/L760S,H11/11～H15/12,660,NA・リアドラム,フロント,11786,,272654,MX72k-EP364-qq-e-4585k,MX72k-EP364-qq-e-d-4585k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ネイキッド,L750S/L760S,H11/11～H15/12,660,ターボ・リアドラム,フロント,11786,,272627,MX72k-EP363-qq-e-4586k,MX72k-EP363-qq-e-d-4586k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M300S/M301S/M310S,H16/6～H22/2,1000～1300,,フロント,11786,,272696,MX72k-EP415-qq-e-4587k,MX72k-EP415-qq-e-d-4587k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M300S/M310S,H20/11～H22/2,1000,,フロント,11786,,272699,MX72k-EP415-qq-e-4590k,MX72k-EP415-qq-e-d-4590k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M312S,H18/12～H22/2,1000,X4,フロント,11786,,272698,MX72k-EP415-qq-e-4589k,MX72k-EP415-qq-e-d-4589k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M312S,H18/3～H18/12,1000,X4,フロント,11786,,272697,MX72k-EP415-qq-e-4588k,MX72k-EP415-qq-e-d-4588k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M600S,H22/2～H28/4,1000,,フロント,11786,,272700,MX72k-EP415-qq-e-4591k,MX72k-EP415-qq-e-d-4591k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認,,16000,13800
ダイハツ,ブーン/ブーンルミナス,M700S/M710S,H28/4～,1000,,フロント,11786,,272771,MX72k-EP503-qq-e-4592k,MX72k-EP503-qq-e-d-4592k,4515693861587,EP503,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミラ,L250S/L260S,H14/12～,660,,フロント,11786,,272646,MX72k-EP364-qq-e-4568k,MX72k-EP364-qq-e-d-4568k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラ,L275S/L285S,H18/12～,660,VSC装着車,フロント,11786,,272690,MX72k-EP415-qq-e-4571k,MX72k-EP415-qq-e-d-4571k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラ,L275S/L285S,H18/12～,660,VSC非装着車,フロント,11786,,272648,MX72k-EP364-qq-e-4570k,MX72k-EP364-qq-e-d-4570k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラ/ミラジーノ,L700S/L710S,H10/10～H15/8,660,ターボ,フロント,11786,,272626,MX72k-EP363-qq-e-4565k,MX72k-EP363-qq-e-d-4565k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラ/ミラジーノ,L700S/L710S,H15/8～,660,ターボ,フロント,11786,,272645,MX72k-EP364-qq-e-4567k,MX72k-EP364-qq-e-d-4567k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラアヴィ,L250S/L260S,H14/12～,660,DVSII装着車,フロント,11786,,272701,MX72k-EP415-qq-e-4601k,MX72k-EP415-qq-e-d-4601k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミラアヴィ,L250S/L260S,H14/12～,660,,フロント,11786,,272660,MX72k-EP364-qq-e-4600k,MX72k-EP364-qq-e-d-4600k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミライース,LA300S/LA310S,H23/9～H29/5,660,,フロント,11786,,272657,MX72k-EP364-qq-e-4597k,MX72k-EP364-qq-e-d-4597k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミライース,LA350S/LA360S,H29/5～,660,,フロント,11786,,272658,MX72k-EP364-qq-e-4598k,MX72k-EP364-qq-e-d-4598k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミラココア,L675S/L685S,H21/7～H23/4,660,,フロント,11786,,272659,MX72k-EP364-qq-e-4599k,MX72k-EP364-qq-e-d-4599k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミラジーノ,L650S/L660S,H16/12～,660,,フロント,11786,,272647,MX72k-EP364-qq-e-4569k,MX72k-EP364-qq-e-d-4569k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラジーノ,L700S/L710S,H11/3～,660,NA,フロント,11786,,272644,MX72k-EP364-qq-e-4566k,MX72k-EP364-qq-e-d-4566k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ミラジーノ1000,L701S/L711S,H14/8～H16/10,1000,リアドラム,フロント,11786,,272630,MX72k-EP363-qq-e-4603k,MX72k-EP363-qq-e-d-4603k,4515693834925,EP363,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ミラバン,L250V/L260V,H14/12～,660,,フロント,11786,,272661,MX72k-EP364-qq-e-4602k,MX72k-EP364-qq-e-d-4602k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,16000,13800
ダイハツ,ムーヴ,L150S/L160S,H14/10～H18/10,660,DVSII装着車,フロント,11786,,272703,MX72k-EP415-qq-e-4607k,MX72k-EP415-qq-e-d-4607k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L150S/L160S,H14/10～H18/10,660,,フロント,11786,,272663,MX72k-EP364-qq-e-4608k,MX72k-EP364-qq-e-d-4608k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L152S/L160S,H14/10～H18/10,660,RS・RSリミテッド,フロント,11786,,272702,MX72k-EP415-qq-e-4606k,MX72k-EP415-qq-e-d-4606k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L175S,H18/10～H22/12,660,RS・DVSIII装着車,フロント,11786,,272684,MX72k-EP387-qq-e-4609k,MX72k-EP387-qq-e-d-4609k,4515693835564,EP387,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L175S/L185S,H18/10～H22/12,660,L175S(RS DVSIII非装着車・R ベンチディスク車)/L185S(R・RS),フロント,11786,,272704,MX72k-EP415-qq-e-4610k,MX72k-EP415-qq-e-d-4610k,4515693836738,EP415,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
ダイハツ,ムーヴ,L175S/L185S,H18/10～H22/12,660,L175S(RS・Rベンチディスク車を除く)/L185S(R・RSを除く),フロント,11786,,272664,MX72k-EP364-qq-e-4611k,MX72k-EP364-qq-e-d-4611k,4515693834956,EP364,ENDLESS,ブレーキパッド,MX72k,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,16000,13800
