自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ALFAROMEO,156,932A1,98～01/12,2.5 V6,リア,16000,,124389,RN2551018-qq-e-6569k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932A2,02/01～02/07,2.0 ツインスパーク 16V,リア,16000,,98188,RN2551685-qq-e-6567k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932A2,98～01/12,2.0 ツインスパーク 16V,リア,16000,,104833,RN2551018-qq-e-6566k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932AC,02/07～,2.5 V6,リア,16000,,111485,RN2551685-qq-e-6571k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932AXA,02/07～06/02,2.0 JTS,リア,16000,,85344,RN2551685-qq-e-6568k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932AXB,02/07～03/11,3.2 GTA,リア,16000,,91742,RN2551685-qq-e-6572k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156,932AXB,03/11～,3.2 GTA<br>VET No.0588973→,リア,16000,,78888,RN2551685-qq-e-6573k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,01/01～01/12,2.5 V6 Qシステム,リア,16000,,117865,RN2551018-qq-e-6577k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,02/01～02/09,2.5 V6 Qシステム,リア,16000,,118021,RN2551685-qq-e-6578k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,00/04～01/12,2.0 ツインスパーク 16V,リア,16000,,85337,RN2551018-qq-e-6574k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,02/01～02/09,2.0 ツインスパーク 16V,リア,16000,,78889,RN2551685-qq-e-6575k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932BW,02/09～,2.5 V6 Qシステム,リア,16000,,104839,RN2551685-qq-e-6579k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,02/07～03/11,3.2 GTA<br>左ハンドル・MT車(並行車),リア,16000,,111486,RN2551685-qq-e-6580k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,03/11～,3.2 GTA<br>右ハンドル・AT車(VET No.0588973→),リア,16000,,104840,RN2551685-qq-e-6581k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,156 スポーツワゴン,932BXW,02/09～,2.0 JTS,リア,16000,,104838,RN2551685-qq-e-6576k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,164,164K1H/164K1M/164K1C,94/2～99,3.0i V6 24V Q4,リア,16000,,91739,RN2551018-qq-e-6589k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,リア,16000,,111481,RN2551018-qq-e-6590k,出さない,4547726277102,2551018,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,リア,16000,,124396,RN2551685-qq-e-6591k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,リア,16000,,98190,RN2551685-qq-e-6592k,出さない,4547726277126,2551685,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,16000,,118019,RN2551472-qq-e-6595k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,リア,16000,,85347,RN2650522-qq-e-6596k,出さない,4547726277188,2650522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,リア,16000,,124392,RN2551472-qq-e-6597k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ,リア,16000,,85346,RN2650522-qq-e-6593k,出さない,4547726277188,2650522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,916C2A,98/2～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,16000,,85340,RN2551472-qq-e-6594k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,GTV,916CXB,03/07～,3.2 V6 24V,リア,16000,,111483,RN2551472-qq-e-6598k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,スパイダー,916S1B/916SXB,01/09～06/09,3.0/3.2 V6 24V<br>ブレンボ,リア,16000,,124393,RN2551472-qq-e-6603k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,スパイダー,916S2/916S2B/91620S,95/01～95/05,2.0 ツインスパーク<br>フロント:LUCAS,リア,16000,,104843,RN2650522-qq-e-6601k,出さない,4547726277188,2650522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,スパイダー,916S2/916S2B/91620S,95/05～95/12,2.0 ツインスパーク<br>フロント:LUCAS,リア,16000,,98191,RN2650522-qq-e-6602k,出さない,4547726277188,2650522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,スパイダー,916S2/916S2B/91620S,95～98,2.0 ツインスパーク<br>フロント:ATE/BENDIX,リア,16000,,91744,RN2650522-qq-e-6599k,出さない,4547726277188,2650522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
ALFAROMEO,スパイダー,916S2/916S2B/91620S,98～01,2.0 ツインスパーク<br>フロント:ATE/BENDIX,リア,16000,,111484,RN2551472-qq-e-6600k,出さない,4547726277119,2551472,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A1,8XCAX/8XCPT/8XCZE,11/01～,1.4 TFSI,リア,16000,,126307,RN1350565-qq-e-6605k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A1,8XCHZ,15/06～,1.0 TFSI,リア,16000,,126306,RN1350565-qq-e-6604k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A1,8XCTH,13/10～,1.4 TFSI アーバン レーサー リミテッド,リア,16000,,106999,RN1350565-qq-e-6606k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3,8LAGN/8LAPG,98/1～03/08,1.8 20V(NA),リア,16000,,87270,RN1350565-qq-e-6607k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3,8LAGU/8LAUQ,98/1～03/08,1.8 ターボ(FF),リア,16000,,87271,RN1350565-qq-e-6608k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3,8LAQAF,99/10～01/04,1.8 ターボ(クアトロ),リア,16000,,100128,RN1350565-qq-e-6609k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PAXX/8PBWA,04/10～08/09,2.0 TFSI,リア,16000,,78872,RN1353914-qq-e-6624k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PBLR,05/01～06/07,2.0 FSI<br>車台No.→8P_5A200000,リア,16000,,91733,RN1353914-qq-e-6621k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 スポーツバック,8PBLR,05/01～06/07,2.0 FSI<br>車台No.8P_6_000001→,リア,16000,,80767,RN1350565-qq-e-6622k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 スポーツバック,8PBLX,04/10～04/12,2.0 FSI<br>PR No.1KE,リア,16000,,111466,RN1353914-qq-e-6619k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 スポーツバック,8PBLX,04/10～04/12,2.0 FSI<br>PR No.1KQ/1KD,リア,16000,,87272,RN1350565-qq-e-6620k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 スポーツバック,8PBMJF/8PBUBF,04/10～13/09,3.2 クアトロ,リア,16000,,111467,RN1353914-qq-e-6626k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PBSE,05/07～13/09,1.6 アトラクション,リア,16000,,119970,RN1350565-qq-e-6617k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PBVY,06/07～13/09,2.0 FSI,リア,16000,,93905,RN1350565-qq-e-6623k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 スポーツバック,8PBYT/8PBZB/8PCDA,07/04～13/09,1.8 TFSI,リア,16000,,107000,RN1350565-qq-e-6618k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PCAX,08/09～13/09,1.4 TFSI,リア,16000,,100129,RN1350565-qq-e-6616k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 スポーツバック,8PCCZF,08/09～13/09,2.0 TFSI クアトロ<br>PR No.1KJ(TRW GIRLING),リア,16000,,78873,RN1353914-qq-e-6625k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 ハッチバック,8PAXW,03/07～04/12,2.0 FSI<br>PR No.1KE,リア,16000,,104817,RN1353914-qq-e-6611k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 ハッチバック,8PAXW,03/07～04/12,2.0 FSI<br>PR No.1KQ/1KD,リア,16000,,113384,RN1350565-qq-e-6612k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 ハッチバック,8PBDBF/8PBMJF,03/09～06/07,3.2 クアトロ,リア,16000,,91732,RN1353914-qq-e-6615k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 ハッチバック,8PBGU,04/02～05/06,1.6 アトラクション,リア,16000,,126308,RN1350565-qq-e-6610k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A3 ハッチバック,8PBLR,05/01～06/07,2.0 FSI<br>車台No.→8P_5A200000,リア,16000,,78871,RN1353914-qq-e-6613k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A3 ハッチバック,8PBLR,05/01～06/07,2.0 FSI<br>車台No.8P_6_000001→,リア,16000,,80766,RN1350565-qq-e-6614k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A4,8HBDV,02/09～,2.4 カブリオレ,リア,16000,,80768,RN1350565-qq-e-6644k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DABC,94～01,2.6(FF)<br>車台No.8D_V_168351→8D_X_199999,リア,16000,,113386,RN1350565-qq-e-6633k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DABC,94～01,2.6(FF)<br>車台No.8D_X_200001→,リア,16000,,107001,RN1350565-qq-e-6634k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DADR/8DAPT,94～01,1.8 20V(NA)<br>車台No.8D_V_168351→8D_X_199999,リア,16000,,113385,RN1350565-qq-e-6627k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DADR/8DAPT,94～01,1.8 20V(NA)<br>車台No.8D_X_200001→,リア,16000,,93906,RN1350565-qq-e-6628k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DAGA/8DAPS,94～01,2.4(FF)<br>車台No.8D_V_168351→8D_X_199999,リア,16000,,126558,RN1350565-qq-e-6631k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),8DAGA/8DAPS,94～01,2.4(FF)<br>車台No.8D_X_200001→,リア,16000,,93907,RN1350565-qq-e-6632k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),,94～01,1.8 20V ターボ(FF)<br>車台No.8D_V_168351→8D_X_199999,リア,16000,,126557,RN1350565-qq-e-6629k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B5),,94～01,1.8 20V ターボ(FF)<br>車台No.8D_X_200001→,リア,16000,,100130,RN1350565-qq-e-6630k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B6),8EALT,01/05～05/02,車台No.→8E_5_400000<br>2.0<br>ATE,リア,16000,,120375,RN1350571-qq-e-6636k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B6),8EAMBF,01/05～05/02,車台No.→8E_5_400000<br>1.8T クアトロ<br>ATE,リア,16000,,107353,RN1350571-qq-e-6635k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B6),8EASNF,01/05～05/02,車台No.→8E_5_400000<br>3.0 クアトロ<br>ATE,リア,16000,,87273,RN1350565-qq-e-6638k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B6),8EBDV,01/05～05/02,車台No.→8E_5_400000<br>2.4<br>ATE,リア,16000,,107002,RN1350565-qq-e-6637k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B7),8EALT,05/02～08/03,車台No.8E_5_400001→<br>2.0(FF),リア,16000,,81363,RN1350571-qq-e-6640k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B7),8EAUKF,05/02～08/03,車台No.8E_5_400001→<br>3.2 FSI クアトロ,リア,16000,,91734,RN1353914-qq-e-6643k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B7),8EBFB,06/07～08/03,車台No.8E_5_400001→<br>1.8T(FF),リア,16000,,100745,RN1350571-qq-e-6639k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B7),8EBGBF/8EBWEF,05/02～08/03,車台No.8E_5_400001→<br>2.0 TFSI クアトロ,リア,16000,,124382,RN1353914-qq-e-6641k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A4(B7),8EBWEF,07/01～08/03,車台No.8E_5_400001→<br>2.0 DTM,リア,16000,,111468,RN1353914-qq-e-6642k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6 オールロードクアトロ,4FAUKA/4FBVJA,06/08～12/08,3.2 FSI/4.2 FSI<br>PR No.1KD(ソリッドディスク),リア,16000,,117858,RN1353914-qq-e-6658k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A6(C5),4BACKF/4BAPRF,97～01,2.8 クアトロ,リア,16000,,107004,RN1350565-qq-e-6652k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAGA/4BAPS/4BBDV,02～04,2.4,リア,16000,,94236,RN1350571-qq-e-6646k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAGA/4BAPS/4BBDV,97～01,2.4,リア,16000,,100131,RN1350565-qq-e-6645k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAGAF/4BAPSF,98～01,2.4 クアトロ,リア,16000,,93908,RN1350565-qq-e-6647k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BASNF,01/11～04,3.0 クアトロ,リア,16000,,100746,RN1350571-qq-e-6653k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAZAF/4BARES/4BBESS,02～04,2.7T クアトロ<br>フロント:ATE,リア,16000,,87668,RN1350571-qq-e-6651k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAZAF/4BARES/4BBESS,02～04,2.7T クアトロ<br>フロント:LUCAS,リア,16000,,126792,RN1350571-qq-e-6649k,出さない,4547726273890,1350571,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAZAF/4BARES/4BBESS,99～01,2.7T クアトロ<br>フロント:ATE,リア,16000,,87274,RN1350565-qq-e-6650k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C5),4BAZAF/4BARES/4BBESS,99～01,2.7T クアトロ<br>フロント:LUCAS,リア,16000,,107003,RN1350565-qq-e-6648k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,A6(C6),4FAUKS/4FAUKA,04/09～12/2,セダン/アバント<br>3.2 FSI クアトロ,リア,16000,,98174,RN1353914-qq-e-6656k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,エレクトリックパーキングブレーキが装着されている場合、リヤパッド交換には専用コンピューターが必要,,20000,出さない
AUDI,A6(C6),4FBATS/4FBATA/4FBVJA,04/09～12/2,4.2 クアトロ/FSI クアトロ<br>PR No.1KD/2ED(ソリッドディスク),リア,16000,,111469,RN1353914-qq-e-6657k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,エレクトリックパーキングブレーキが装着されている場合、リヤパッド交換には専用コンピューターが必要<br>車輌にてPRナンバー(Primary Equipment)の確認必要,,20000,出さない
AUDI,A6(C6),4FBDW,04/09～12/2,2.4,リア,16000,,85177,RN1353914-qq-e-6654k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,エレクトリックパーキングブレーキが装着されている場合、リヤパッド交換には専用コンピューターが必要,,20000,出さない
AUDI,A6(C6),4FBDXS/4FBDXA/4FCCES/4FCCEA,04/09～12/2,2.8 FSI クアトロ,リア,16000,,98173,RN1353914-qq-e-6655k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,エレクトリックパーキングブレーキが装着されている場合、リヤパッド交換には専用コンピューターが必要,,20000,出さない
AUDI,A8,4DAEW/4DABZ/4DAQF/4DAUW,95～04,3.7(FF)/4.2 クアトロ<br>車台No.4D_X_005001→,リア,16000,,119971,RN1350565-qq-e-6659k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,RS4,8DASJF/8DAZRF,00～02,2.7 V6 ツインターボ,リア,16000,,91731,RN1351522-qq-e-6661k,出さない,4547726270684,1351522,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S3,8LAMKF/8LBAMF,01/01～03/09,1.8T クアトロ,リア,16000,,107005,RN1350565-qq-e-6662k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S3,8PCDLF,09/02～13/08,2.0T クアトロ<br>スポーツバック,リア,16000,,85178,RN1353914-qq-e-6663k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S4,8DAGBF/8DAZBF,98～01/10,2.7 V6 ツインターボ<br>車台No.8D_X_200001→,リア,16000,,119972,RN1350565-qq-e-6664k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S6,4BAQJF/4BANKF,00～,4.2 V8 クアトロ<br>フロント:ATE,リア,16000,,80769,RN1350565-qq-e-6666k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S6,4BAQJF/4BANKF,00～,4.2 V8 クアトロ<br>フロント:LUCAS,リア,16000,,126559,RN1350565-qq-e-6665k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,S8,4DAQH/4DAVP/4DBCS/4DAYS,99/6～02,4.2 V8 クアトロ<br>車台No.4D_X_005001→,リア,16000,,119973,RN1350565-qq-e-6667k,出さない,4547726271674,1350565,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,TT,8JBUBF,06/10～15/08,3.2 クアトロ,リア,16000,,91735,RN1353914-qq-e-6673k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,TT,8JBWA/8JCES,06/10～15/08,2.0 TFSI,リア,16000,,111471,RN1353914-qq-e-6671k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
AUDI,TT,8JCCZF/8JCESF,08/09～15/08,2.0 TFSI クアトロ,リア,16000,,117859,RN1353914-qq-e-6672k,出さない,4547726272381,1353914,DIXCEL,ブレーキパッド,RN,材質:ノンアスベスト,,,20000,出さない
