自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ALFAROMEO,156 スポーツワゴン,932B2,00/04～01/12,2.0 ツインスパーク 16V,フロント,14400,,85693,M2511007-qq-e-9127k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,00/04～01/12,2.0 ツインスパーク 16V,リア,14400,,111108,M2551018-qq-e-9128k,出さない,4547726227107,2551018,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,02/01～02/09,2.0 ツインスパーク 16V,フロント,14400,,125089,M2511007-qq-e-9129k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,02/01～02/09,2.0 ツインスパーク 16V,リア,12800,,77533,M2551685-qq-e-9130k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,156 スポーツワゴン,932BW,02/09～,2.5 V6 Qシステム,フロント,14400,,105489,M2511007-qq-e-9137k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,156 スポーツワゴン,932BW,02/09～,2.5 V6 Qシステム,リア,12800,,90585,M2551685-qq-e-9138k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,02/07～03/11,3.2 GTA<br>左ハンドル・MT車(並行車),フロント,17600,,91946,M2910849-qq-e-9139k,出さない,4547726227244,2910849,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,02/07～03/11,3.2 GTA<br>左ハンドル・MT車(並行車),リア,12800,,103478,M2551685-qq-e-9140k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,03/11～,3.2 GTA<br>右ハンドル・AT車(VET No.0588973→),フロント,17600,,118388,M2513092-qq-e-9141k,出さない,4547726223086,2513092,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,03/11～,3.2 GTA<br>右ハンドル・AT車(VET No.0588973→),リア,12800,,97457,M2551685-qq-e-9142k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,156 スポーツワゴン,932BXW,02/09～,2.0 JTS,フロント,14400,,105488,M2511007-qq-e-9131k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,156 スポーツワゴン,932BXW,02/09～,2.0 JTS,リア,12800,,103476,M2551685-qq-e-9132k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.→7195450,リア,15200,,123936,M2553760-qq-e-9171k,出さない,4547726227824,2553760,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,19000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.→7195450 ATE,フロント,16800,,91670,M2514339-qq-e-9170k,出さない,4547726227817,2514339,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,21000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.7195451→,リア,15200,,123937,M2553760-qq-e-9173k,出さない,4547726227824,2553760,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,19000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.7195451→ブレンボ,フロント,17600,,97816,M2514852-qq-e-9172k,出さない,4547726226667,2514852,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ,リア,15200,,123938,M2553760-qq-e-9176k,出さない,4547726227824,2553760,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,19000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ VET No.→7115379,フロント,17600,,118389,M2513092-qq-e-9174k,出さない,4547726223086,2513092,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ VET No.7115380→,フロント,17600,,78822,M2513757-qq-e-9175k,出さない,4547726223239,2513757,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.→7115379,リア,15200,,104362,M2553760-qq-e-9178k,出さない,4547726227824,2553760,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,19000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.→7115379 ブレンボ,フロント,17600,,92397,M2513092-qq-e-9177k,出さない,4547726223086,2513092,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.7115380→,リア,15200,,97458,M2553760-qq-e-9180k,出さない,4547726227824,2553760,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,19000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.7115380→ブレンボ,フロント,17600,,78823,M2513757-qq-e-9179k,出さない,4547726223239,2513757,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,164,164A/164AG/164B/168B/164K1P/164K1G/164KP,87/9～98/9,3.0i V6/3.0i V6 24V,フロント,16000,,105494,M2511147-qq-e-9188k,出さない,4547726223079,2511147,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,20000,出さない
ALFAROMEO,164,164A/164AG/164B/168B/164K1P/164K1G/164KP,87/9～98/9,3.0i V6/3.0i V6 24V,リア,14400,,101710,M1350451-qq-e-9189k,出さない,4547726221662,1350451,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,164,164K1H/164K1M/164K1C,94/2～99,3.0i V6 24V Q4,フロント,16000,,105495,M2511147-qq-e-9190k,出さない,4547726223079,2511147,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,20000,出さない
ALFAROMEO,164,164K1H/164K1M/164K1C,94/2～99,3.0i V6 24V Q4,リア,14400,,117686,M2551018-qq-e-9191k,出さない,4547726227107,2551018,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,164,,87/9～92,2.0 ターボ,フロント,16000,,105492,M2511147-qq-e-9184k,出さない,4547726223079,2511147,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,20000,出さない
ALFAROMEO,164,,87/9～92,2.0 ターボ,リア,14400,,121630,M1350451-qq-e-9185k,出さない,4547726221662,1350451,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク,リア,14400,,95194,M1350451-qq-e-9183k,出さない,4547726221662,1350451,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク<br>車台No.6142574→6297363,フロント,17600,,77733,M2610644-qq-e-9181k,出さない,4547726227145,2610644,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク<br>車台No.6297364→,フロント,17600,,98473,M2511185-qq-e-9182k,出さない,4547726223314,2511185,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,フロント,16000,,105493,M2511147-qq-e-9186k,出さない,4547726223079,2511147,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,20000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,リア,14400,,121631,M1350451-qq-e-9187k,出さない,4547726221662,1350451,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,フロント,17600,,111101,M2513757-qq-e-9192k,出さない,4547726223239,2513757,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,リア,14400,,123933,M2551018-qq-e-9193k,出さない,4547726227107,2551018,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,4C,960A1,14/07～,1.7 ターボ,フロント,17600,,104352,M2515225-qq-e-9143k,出さない,4547726225929,2515225,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,フロント,14400,,85688,M2510323-qq-e-9152k,出さない,4547726220863,2510323,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,リア,14400,,97820,M2550083-qq-e-9153k,出さない,4547726227091,2550083,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,フロント,14400,,85687,M2510087-qq-e-9154k,出さない,4547726227022,2510087,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,リア,14400,,111106,M2550387-qq-e-9155k,出さない,4547726220894,2550387,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,フロント,14400,,111800,M2510323-qq-e-9148k,出さない,4547726220863,2510323,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,リア,14400,,123931,M2550083-qq-e-9149k,出さない,4547726227091,2550083,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,フロント,14400,,118380,M2510087-qq-e-9150k,出さない,4547726227022,2510087,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,リア,14400,,123932,M2550387-qq-e-9151k,出さない,4547726220894,2550387,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,フロント,14400,,111802,M2510911-qq-e-9144k,出さない,4547726220870,2510911,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,リア,14400,,97819,M2550083-qq-e-9145k,出さない,4547726227091,2550083,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,フロント,14400,,98949,M2510034-qq-e-9146k,出さない,4547726220849,2510034,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,リア,14400,,78403,M2550387-qq-e-9147k,出さない,4547726220894,2550387,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,フロント,14400,,105490,M2511007-qq-e-9213k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,リア,12800,,117278,M2551685-qq-e-9214k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,フロント,17600,,79555,M2513092-qq-e-9215k,出さない,4547726223086,2513092,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,リア,12800,,110718,M2551685-qq-e-9216k,出さない,4547726227121,2551685,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,16000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,フロント,14400,,92394,M2511007-qq-e-9227k,出さない,4547726227046,2511007,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,14400,,116680,M2551472-qq-e-9228k,出さない,4547726227114,2551472,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,フロント,17600,,111813,M2910849-qq-e-9229k,出さない,4547726227244,2910849,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,リア,14400,,78073,M2650522-qq-e-9230k,出さない,4547726227183,2650522,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,フロント,17600,,98484,M2910849-qq-e-9231k,出さない,4547726227244,2910849,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,22000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,リア,14400,,116681,M2551472-qq-e-9232k,出さない,4547726227114,2551472,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,,18000,出さない
